sku,marketplace_item_name_ar,marketplace_item_name_en,seller_item_name
130,فيدروب 2800 وحدة دولية/مل نقط بالفم 15 مل,VIDROP 2800 I.U./ML ORAL DROPS 15 ML,فيدروب نقط س.ج 14
46,كتافاست 50 مجم 9 كيس,CATAFAST 50 MG 9 SACHETS,كتافست 50 مجم فوار
1348,انافرونيل 25 مجم 30 قرص,ANAFRONIL 25 MG 30 TAB,ANAFRONIL C.TAB 25 MG 30
533,اميبرايد 50 مجم 20 قرص,AMIPRIDE 50 MG 20 TAB,اميبريد 50 مجم اقراص*25
2953,بلينديل 10 مجم 30 قرص,PLENDIL 10 MG 30 TAB,بلينديل 10 مجم اقراص استرازنكا
370,فوربيودس 400/12 مكجم 60 كبسول استنشاق,FORBUDES 400/12MCG 60 INHALE CAP,فوربيدوس بخاخ س جديد
1348,انافرونيل 25 مجم 30 قرص,ANAFRONIL 25 MG 30 TAB,انافرانيل 25 مجم 30 قرص
3562,تورسيريتك 5 مجم 30 قرص,TORSERETIC 5 MG 30 TAB,توريستورتيك5مجم اقراص
294,دلتافيت ب12 - 1 مجم 30 قرص تحت اللسان,DELTAVIT B12 1000 MCG 30 SUBLINGUAL TAB,دلتافيت ب12 اقراص س 37
154,زيثروكان 500 مجم 3 كبسولة,ZITHROKAN 500 MG 3 CAP,زيثروكان كبسول سعر ج
1278,تريب جولد 30 كبسول,TRIB GOLD 250 MG 30 CAP,تريب جولد كبسول /سعر جديد
890,توينزول قطرة للعين 5 مل,TWINZOL EYE DROPS 5 ML,توينزول قطرة / س ج
20,كونفنتين 400 مجم 30 كبسول,CONVENTIN 400 MG 30 CAP,كونفنتين 400*3شريط د
2152,ايبانتين 100 مجم 50 كبسول,IPANTEN 100 MG 50 CAP,ايبانتين 100 مجم 50 كبسولة/س ج
2137,كالسيوم دي 3 اف 30 قرص,CALCIUM-D3 F 30 TAB,كالسيوم د 3 اف 30ق**
1611,كاندلكان بلس 32/12.5 مجم 14 قرص,CANDALKAN PLUS 32MG/12.5 MG 14 TAB,كاندلكان بلس 12.5/32 مجم14قرص س.ج
1434,التراكايين 5% جيل 30 جم,ULTRACAINE 5%GEL 30 GM,التراكايين جيل سعر جديد
369,دوفالاك شراب 200 مل,DUPHALAC SYRUP 200 ML,دوفالاك شراب 200 ملل
1134,تيرز جارد 0.3% قطرة عين 15 مل,TEARS GUARD 0.3% EYE DROPS 15 ML,تيرز جارد 15 ملي قطره للعين
2429,الليربان 1مجم/5مل شراب 100 مل,ALLERBAN 1MG/5ML SYRUP 100 ML,ALLERBAN SYRUP 1 MG /5ML 1 100 ML
2869,لاميكتال 25 مجم 30 قرص,LAMICTAL 25 MG 30 TAB,لامكتال 25مجم س جديد
360,ترنتال اس آر 400 مجم 20 قرص,TRENTAL SR 400 MG 20 TAB,ترنتال اس ار 400جم 20قرص
357,ديامونركتا 5 مجم 30 قرص,DIAMONRECTA 5 MG 30 TAB,ديامونريكتا 5مل اقراص
5877,ديسبركام 10 مجم 20 قرص قابل للذوبان,DISPERCAM 10 MG 20 ORO-DISPERSIBLE TAB,ديسبركام 10مجم اقراص المهن
712,نيوروباتكس 600 مجم 20 كبسول,NEUROPATEX 600 MG 20 CAP,نيوروباتيكس اقراص
2488,جاتيستار 0.5 % قطرة عين 5 مل,GATISTAR 0.5% EYE DROPS 5 ML,جاتيستار محلول للعين5مجم5مل س.ج
1305,لوفير 400 مجم 10 قرص,LOVIR 400 MG 10 TAB,لوفير 400 مجم 10 قرص
2470,وينديبين 5 مجم 30 قرص,WINDIPINE 5 MG 30 TAB,وينديبين5م30قرص/افنتس
456,نانازوكسيد 500 مجم 18 قرص,NANAZOXID 500 MG 18 TAB,نانازوكسيد500 18 قرص++ س ج 2
977,الكابريس 10 مجم 30 قرص,ALKAPRESS 10 MG 30 TAB,الكابريس 10 مجم سعر
213,اماريل 4 مجم 30 قرص,AMARYL 4 MG 30 TAB,سكارو كريم
3640,سيكودال 3 مجم 30 قرص,PSYCHODAL 3 MG 30 TAB,سيكودال 3 مجم 30 قرص**
2226,ابيكسيدون 1 مجم 20 قرص,APEXIDONE 1 MG 20 TAB,ابيكسيدون 1 ملجم ق جدييد
593,فليكسونيز بخاخة للانف 120 جرعة,FLIXONASE 50 MCG/METERED NASAL SPRAY 120 DOSE,فليكسونيز سبراى س * ج**
573,بروستريد 5 مجم 30 كبسولة,PROSTRIDE 5 MG 30 CAP,بروستريد اقراص/ادويا
346,اماريل ام 2/500مجم 30 قرص,AMARYL M 2 MG/500 30 TAB,اماريل ام 2 مجم 500 مجم 30 قرص
1522,هيدروفيرين 50مجم/مل نقط بالفم 30 مل,HYDROFERRIN 50MG/ML ORAL DROPS 30 ML,هيدروفيرين نقط بالفم 30مل س ق
372,بيتاسيرك 16 مجم 60 قرص,BETASERC 16 MG 60 TAB,بيتاسيرك 16 مجم 3شريط
2226,ابيكسيدون 1 مجم 20 قرص,APEXIDONE 1 MG 20 TAB,ابكسيدون 1مجم اقراص س ج/ابيكس
1055,كريستوليب 10 مجم 30 قرص,CRESTOLIP 10 MG 30 TAB,كرستوليب 10مجم اقراص * احترس
1017,نورمو تيرز قطرة عين 15 مل,NORMO-TEARS EYE DROPS 15 ML,نورمو تيرز قطره للعين 15 مل
106,سبازمو ديجستين 30 قرص,SPASMODIGESTIN 30 TAB,سبازمودايجستين 30 قرص سعرجديد37.5ج
3580,زيستريل 5 مجم 10 قرص,ZESTRIL 5 MG 10 TAB,زيستريل 5 مجم اقراص *
1337,اكوا بلس شراب 100 مل,AQUA PLUS SYRUP 100 ML,اكوابلس 100مل س ج
144,اوميز 40 مجم 20 كبسولة,OMEZ 40 MG 20 CAP,اوميز 40 مج 20كبسوله #
3132,دولسيل 4 مجم 30 قرص,DOLCYL 4 MG 30 TAB,دولسيل 4 اقراص س.ج
428,ميوفين 30 كبسول,MYOFEN 30 CAP,ميوفين3شريط كبسول
5215,كارنيفيتا ادفانس للسيدات 30 كيس,CARNIVITA ADVANCE WOMEN 30 SACHETS,كارنيفيتا 30كيس ادفانس للسيدات
73,تافانيك 500 محم 5 قرص,TAVANIC 500 MG 5 TAB,تافينك 500اقراص
137,ماكسيلاز شراب 100 مل,MAXILASE SYRUP 100 ML,ماكسيلاز شراب 100مل
2521,ايزابريل 20 مجم 20 قرص,EZAPRIL 20 MG 20 TAB,ايزابريل20مج اقراص ركززز
1816,كلوزابكس 25 مجم 50 قرص,CLOZAPEX 25 MG 50 TAB,كلوزابكس 25مج 50قرص
449,اكساميد 10 مجم 30 قرص,EXAMIDE 10 MG 30 TAB,اكساميد 10 مجم اقراص س ج
491,تادالونج 20 مجم 4 قرص,TADALONG 20 MG 4 TAB,تادالونج بديل سيالس
146,اليكويس 5 مجم 20 قرص,ELIQUIS 5 MG 20 TAB,اليكاويس 5 مجم اقراص/سعر جديد
346,اماريل ام 2/500مجم 30 قرص,AMARYL M 2 MG/500 30 TAB,اماريل ام 3 شريط اقراص
4762,ايزوجاست 20 مجم 14 كبسول,EZOGAST 20 MG 14 CAP,ايزوجاست 20م اقراص سعر 82
2520,ريسباتيو 20 مجم 20 قرص,RESPATIO 20 MG 20 TAB,ريسباتيواقراص*صنف جديد
992,بليتال 100 مجم 20 قرص,PLETAAL 100 MG 20 TAB,بليتال 100مجم 20قرص س جديد
2856,ديلاترول 6.25 مجم 30 قرص,DILATROL 6.25 MG 30 TAB,ديلاترول 6.25 مل
3098,اميجراويست 2.5 مجم 4 قرص,AMIGRAWEST 2.50 MG 4 TAB,اميجراويست 2.5مجم اقراص جديد
2250,تريتاس بروتكت 10 مجم 20 قرص,TRITACE PROTECT 10 MG 20 TAB,تريتاس بروتيكت 2شريط
1457,إندرال 40 مجم 50 قرص,INDERAL 40 MG 50 TAB,اندرال 40 مجم 50 قرص استرازنيكا
73,تافانيك 500 محم 5 قرص,TAVANIC 500 MG 5 TAB,تافانيك500 جم سانوفى
3381,يوريبان 0.1 % شراب 120 مل,URIPAN 0.1% SYRUP 120 ML,يوريبان شراب28جنيه
106,سبازمو ديجستين 30 قرص,SPASMODIGESTIN 30 TAB,سبازموديجيستين سعر 37.5 ج
1316,ايراستابكس 40 مجم 30 قرص,ERASTAPEX 40 MG 30 TAB,ايراستابكس 40 عادى
144,اوميز 40 مجم 20 كبسولة,OMEZ 40 MG 20 CAP,اوميز 40 مجم 2 شريط/ ركزالفرعونية
1328,بلوكاتنس 10/160مجم 28 قرص,BLOKATENS 10 MG/160 28 TAB,بلوكاتنس 160/10 اقراص
645,جابتن 100 مجم 30 كبسولة,GAPTIN 100 MG 30 CAP,جابتين 100 مجم سعر جديد
366,ارث فرى 20 مجم 30 قرص,ARTHFREE 20 MG 30 TAB,ارث فرى 20مجم ق 3ش/ايفا فارم
8771,ار اكس كريم مساج 50 جم,RX MASSAGE CREAM 50 GM,RX MASSAGE 50GM CREAM
71,برافوتين 100 مجم 14 كيس,PRAVOTIN 100 MG 14 SACHETS,برافوتين 14كيس وسط
2662,فلدين 20 مجم 10 قرص قابل للذوبان,FELDENE DISPERS 20 MG 10 TAB,فلدين 20مجم فوار/ سعر جديد
101,اوبلكس- ان شراب 125 مل,OPLEX-N SYRUP 125 ML,اوبلكس 125 مل شراب-س.ج
867,جليميبرايد بلس 30/4 مجم 30 قرص,GLIMEPIRIDE-PLUS 4 MG/30 30 TAB,جليمبريد بلس4/30 ثلاثه شريط جديد606
420,جولد بلس غسول مهبلي 250 مل,GOLD PLUS VAGINAL DOUCHE 250 ML,جولد كلينزر دش مهبلى
3373,الكابريس بلس 10/160مجم 14 قرص,ALKAPRESS PLUS 10MG/160 MG 20 TAB,الكابرس 10/160 مجم بلس 20 قرص
1808,كلوباترا 0.05 % كريم 25 جم,CLOBUTRA 0.05%CREAM 25 GM,كلوباترا 25 جم كريم س ج
481,جليبتس بلس 50/850 مجم 30 قرص,GLIPTUS PLUS 50/850 MG 30 TAB,جليبتس50/850مجمممم30قرص
666,ال-كارنيتين 20 كبسولة,L-CARNITINE 350 MG 20 CAP,ال كارنيتين 350 مجم 25 قرص س.ج
1651,كال - بريج 30 قرص,CAL-PREG 500 MG 30 TAB,كال بريج640جم 30قرص عادى
15,فيروجلوبين 30 كبسول,FEROGLOBIN 30 CAP,فيروجلوبين كبسول ****
2016,ابيكسيدون 4 مجم 30 قرص,APEXIDONE 4 MG 30 TAB,ابيكسيدون 4مجم اقراص**ج/ابيكس
2696,اتورستات 40 مجم 14 قرص,ATORSTAT 40 MG 14 TAB,اتورستات40جم2شريط
1031,تامسولين بلس 0.4/6 مجم 20 قرص ممتد المفعول,TAMSULIN PLUS 6/0.4MG 20 MR TAB,TAMSULIN PLUS TAB MR 0.4MG 6 MG 20
504,اجركس 75 مجم 60 قرص,AGGREX 75 MG 60 TAB,اجركس 75 مجم 60 قرص
990,تورسيريتك 20 مجم 30 قرص,TORSERETIC 20 MG 30 TAB,تورسيرتيك20 مجم 3شريط
1402,افيفافاسك 10/160 مجم 28 قرص,AVIVAVASC 10MG/160 MG 28 TAB,افيفافاسك10/160مجم 28قرص #
5591,سيتراك 1مجم/مل شراب 120 مل,CETRAK 5 MG/5ML SYRUP 120 ML,سيتراك شراب 25.5ج جديد
338,افيل 45.5 مجم/2مل 6 امبول عضل,AVIL 45.5 MG/2 ML I.M. 6 AMP.,افيل امبول 2* درررج/س ج
313,تلفاست 120 مجم 20 قرص,TELFAST 120 MG 20 TAB,تلفاست 120 مجم اقراص 2 شريط
814,فليكس 50 مكجم/جرعة بخاخ للانف 16 جم,FLIX 50 MCG/METERED NASAL SPRAY 20 ML,فليكس 16مجم سبراى للانف/76ج
1889,لاكريتيرز قطرة عين 15 مل,LACRITEARS 0.5% EYE DROPS 15 ML,لاكرتيرز قطره
4331,تومكس بلس 50 قرص,TOMEX PLUS 50 TAB,تومكس بلاس اقراص جديد
900,زيرتك 10مجم/مل نقط بالفم 10 مل,ZYRTEC 10 MG/ML ORAL DROPS 10 ML,زيرتك نقط س ج
1701,داونوبرازول 20/1100 مجم 14 كبسول,DOWNOPRAZOL 20MG/110 MG 14 CAP,داونوبرازول20مجم كبسول/س ج
1969,ديبرام 20 مجم 20 قرص,DEPRAM 20 MG 20 TAB,ديبرام 20 مجم ايبيكس
360,ترنتال اس آر 400 مجم 20 قرص,TRENTAL SR 400 MG 20 TAB,ترنتال 400اس ار ق
219,دالاسين سي 300 مجم 10 كبسول,DALACIN C 300 MG 10 CAP,دالاسين سى300مجم اقراص
3501,يوريكونترول 2مجم 10قرص,URICONTROL 2 MG 10 TAB,يوريكونترول 2مجم 10قرص
1494,اكس تينشن بلس 300/12.5 مجم 28 قرص,X-TENSION PLUS 300MG/12.5 MG 28 TAB,اكس تنشن 300 بلاس 4شريط جديد
2296,اكس تينشن 150 مجم 28 قرص,X-TENSION 150 MG 28 TAB,اكستنشن 150عادى
243,باي-كيتوجيسيك 150 مجم 30 قرص,BI-KETOGESIC 150 MG 30 TAB,باى كيتوجيسيك 3 شريط سعرقددديم39ج خلي باااااك
1072,ليفوهيستام 5 مجم 30 قرص,LEVOHISTAM 5 MG 30 TAB,ليفوهيستام5مجم اقراص
1091,دوسباتالين ريتارد 200 مجم 30 كبسول,DUSPATALIN RETARD 200 MG 30 CAP,دوسبتالين 30 قرص جديدد
112,بانتولوك 40 مجم 14 قرص,PANTOLOC 40 MG 14 TAB,بانتولوك 40مجم 14 قرص
106,سبازمو ديجستين 30 قرص,SPASMODIGESTIN 30 TAB,سبازمودايجستين اقراص س ج3
179,سيلدافا 100 مجم 12 قرص,SILDAVA 100 MG 12 TAB,سيلدافا 12قرص
1221,كارباميد ممفيس 10% كريم 30 جم,CARBAMIDE CREAM 30 GM,كارباميد كريم ممفيس س ج
1979,كوليروز 5 مجم 14 قرص,CHOLEROSE 5 MG 14 TAB,كوليروز 5 مجم 14قرص**
242,نيكسيكيور 40 مجم 20 قرص,NEXICURE 40 MG 20 TAB,NEXICURE 40 MG 20 TAB
202,جابتن 300 مجم 30 كبسولة,GAPTIN 300 MG 30 CAP,جابتن 300/ س ج
106,سبازمو ديجستين 30 قرص,SPASMODIGESTIN 30 TAB,سبازمو ديجستين سعرجديد انتبه
1471,ايمباكوزا 25 مجم 30 قرص,EMPACOZA 25 MG 30 TAB,ايمباكوزا 25 مج 30 قرص
121,كولوفيرين دى 30 قرص,COLOVERIN-D 30 TAB,كولوفرين D اقراص 30 قرص
2247,بيتاديرم 0.1% مرهم 15 جم,BETADERM 0.1% TOPICAL OINT. 15 GM,ى بيتاديرم مرهم ايبكو 18ج
1003,فيلدافورمين 50 / 1000 مجم 30 قرص,VILDAFORMIN 50MG/1000 MG 30 TAB,فيلدافورمين 1000/50 مجم اقرص
1348,انافرونيل 25 مجم 30 قرص,ANAFRONIL 25 MG 30 TAB,انافرانيل25م قرص3شريط
2575,موديوريتك 5/50 مجم 30 قرص,MODURETIC 30 TAB,موديوريتيك 30قرص س جديد
209,دانست 4 مجم / 2 مل 3 امبول,DANSET 4 MG/2 ML 3 AMP.,دانست 4 مل 3 امبول
2132,كولوماك محلول موضعى 10 مل,COLLOMAK SOUTION 10 ML,كوللو ماك محلول
456,نانازوكسيد 500 مجم 18 قرص,NANAZOXID 500 MG 18 TAB,نانازوكسيد 30قرص جديد
622,فيسرالجين 50 مجم 20 قرص,VISCERALGINE 50 MG 20 TAB,فيسرالجين 20قرص
472,سيريتايد ديسكس 500/50 مكجم 60 جرعة,SERETIDE DISKUS 500 / 50 MCG 60 DOSE,سيريتيد500 بخاخ/جلاكسو
3770,اكتوفنت سي آر 4 مجم 20 قرص,OCTOVENT CR 4 MG 20 TAB,اكتوفنت سى ار اقراص سعر جديد ركزز
1619,اسبريكارلو 81 مجم 30 قرص للمضغ,ASPRICARLO 81 MG 30 CHEWABLE TAB,اسبريكارلو 30ق مضغ س ج /العامرية
14,زوركال 40 مجم 14 قرص,ZURCAL 40 MG 14 TAB,زوروكال 40مجم اقراص 14 قرص سعر جديد
2355,اوفيوسيديك قطرة لزجة للعين 5 مل,OFUSIDIC 1% EYE DROPS 5 GM,اوفيوسيديك قطره/جديد
313,تلفاست 120 مجم 20 قرص,TELFAST 120 MG 20 TAB,تلفاست 120مجم 20ق
26,اريك 100 مجم 12 قرص,EREC 100 MG 12 TAB,اريك100مجم اقراص
2811,فاسكولار 20 مجم 20 قرص,VASCULAR 20 MG 20 TAB,VASCULAR 20 MG 20 TAB
500,نورفاسك 5 مجم 30 قرص,NORVASC 5 MG 30 TAB,نورفاسك 5 مجم 3 شريط سعررجديد
26,اريك 100 مجم 12 قرص,EREC 100 MG 12 TAB,اريك 12قرص 81ج
297,بيسكالدين 300 مجم 15 كبسول,PIASCLEDINE 300 MG 15 CAP,بيسكالدين 300 س 250
20,كونفنتين 400 مجم 30 كبسول,CONVENTIN 400 MG 30 CAP,كونفنتين 400مجم 30كبسوله سعر جديدددددد
3480,ماكسيكال دي شراب 120 مل,MAXICAL-D SUSP. 120 ML,ماكسيكال د شراب/ايجيبت فارما
58,ديكساميثازون-العامرية 8 مجم / 2 مل 3 امبول,DEXAMETHASONE-AMRIYA 8 MG/2 ML 3 AMP.,ديكساميثازون 3 امبول العامرية س.ج
3544,اميلو 5 مجم 30 قرص,AMILO 5 MG 30 TAB,اميلو 5 مجم 30 قرص صص
366,ارث فرى 20 مجم 30 قرص,ARTHFREE 20 MG 30 TAB,ارث فرى3 شريط/ ايفا
137,ماكسيلاز شراب 100 مل,MAXILASE SYRUP 100 ML,ماكسيلاز شراب/س ج
1615,ليفوهيستام 5مجم/10مل شراب 120 مل,LEVOHISTAM 2.5 MG/5MLS YRUP 120 ML,ليفوهستام شراب س 20
4750,دولسيل 1 مجم 30 قرص,DOLCYL 1 MG 30 TAB,دولسيل 1مجم اقراص | 27ج س.ج
116,جليبتس بلس 50/1000 مجم 30 قرص,GLIPTUS PLUS 50/1000 MG 30 TAB,جليبتس 50 مجم/1000 بلس س ج
1257,بانتولوك 20 مجم 14 قرص,PANTOLOC 20 MG 14 TAB,بانتولوك20 مجم 14قرص/س ج
2068,سلفستر 1 20 كبسول,SYLVESTRE-1 20 CAP,سيلفستر 1 اقراص س ق
8299,فاستر جيل 80 جم,FASTER GEL 80 GM,فاستر جيل25ج
1724,سيبروفلوكساسين-اورجانو 750 مجم 10 قرص,CIPROFLOXACIN-ORGANO  750 MG 10 TAB,سيبروفلوكساسين 750 ق اورجانو س ج
320,ميوكوستا 100 مجم 20 قرص,MUCOSTA 100 MG 20 TAB,ميوكوستا اقراص س جديد
775,دوكسيرازول 60 مجم 14 كبسول,DOXIRAZOL 60 MG 14 CAP,دوكسيرازوال 60 14كبسوله س.ج
2097,شاى ريجيم رويال 25 فلتر,ROYAL REGIME TEA 25 FILTER,شاى رويال ريجيم 25فتلة س قديم*
1861,نيرهاسيلدا 75 مجم 8 فيلم سريع الذوبان بالفم,NERHASILDA 75 MG 8 O.D.F,نيرهاسيلد 75 مجم فوار
490,فاكتو مرهم 30 جم,FAKTU OINT. 30 GM,فاكتو مرهم س ج/ايه يو جى
60,ريفاروسبير 10 مجم 20 قرص,RIVAROSPIRE 10 MG 20 TAB,ريفاروسبير10م اقراص
1611,كاندلكان بلس 32/12.5 مجم 14 قرص,CANDALKAN PLUS 32MG/12.5 MG 14 TAB,كاندلكان32بلس14قرص
48,امبيزيم-جى 30 قرص,AMBEZIM-G 30 TAB,امبيزيم اقراص سعر قديم
1079,دابوكستارد 60 مجم 3 قرص,DAPOXTARD 60 MG 3 TAB,دابوكستاردمثل جيوبوكس3قرص
701,برافاماكس 200 مجم 10 قرص,BRAVAMAX 200 MG 10 TAB,برافاماكس 200مجم *10 اقراص
2510,ازجوفانس 40/1100 مجم 7 كبسولة,AZGOVANC 40/1100 MG 7 CAP,ازجوفانس 40م ك
2517,البافيت كالسيوم شراب 60 مل,ELBAVIT WITH CALCIUM SYRUP 60 ML,البافيت عادى اخضركالسيم
366,ارث فرى 20 مجم 30 قرص,ARTHFREE 20 MG 30 TAB,ارث فرى=3شريط
1885,تادانيرفي 20 مجم 4 فيلم سريع الذوبان بالفم,TADANERFI 20 MG 4 O.D.F,تادانرفى20م
2104,ديفلوستيرو 0.05 % قطرة عين 5 مل,DIFLUSTERO 0.05% EYE EMULSION 5 ML,ديفليسترو 5ملجم ايملشن نقط عين
2628,اوميز 10 مجم 14 كبسول,OMEZ 10 MG 14 CAP,اوميز10جم اقراص هام
523,سنجيولير 10 مجم 14 قرص,SINGULAIR 10 MG 14 TAB,سنجولير10جم س/192
1705,لاسيكس 24 قرص,LASIX 40 MG 24 TAB,لازيكس اقراص 20 جنيه
1051,اوندالينز 4 مجم 5 فيلم سريع الذوبان بالفم,ONDALENZ 4 MG 5 O.D.F,اوندالينز4 مجم اطفال
1505,تريتاس كومب 5/25مجم 14 قرص,TRITACE COMP 5/25 MG 14 TAB,تريتاس كومب 14 قرص**
2520,ريسباتيو 20 مجم 20 قرص,RESPATIO 20 MG 20 TAB,ريسباتيو20 مجم اقراص/دولاب
487,بليجيكا 1 % قطرة عين 10 مل,PLEGICA 1% EYE DROPS 10 ML,بليجكا قطره سعر 27ج
3832,اليير 5 مجم 20 قرص,ALLEAR 5 MG 20 TAB,اللير 5مجم* اقراص/س ج
252,اماريل 3 مجم 30 قرص,AMARYL 3 MG 30 TAB,اماريل 3مجم 3 شريط س.ق
1055,كريستوليب 10 مجم 30 قرص,CRESTOLIP 10 MG 30 TAB,كريستوليب 10 مجم 3شريط
152,كيتولاك 30 مجم / 2 مل 5 امبول,KETOLAC 30 MG/2 ML 5 AMP.,كيتولاك امبول ++س ج
428,ميوفين 30 كبسول,MYOFEN 30 CAP,ميوفين كبسول 3 شريط***
1611,كاندلكان بلس 32/12.5 مجم 14 قرص,CANDALKAN PLUS 32MG/12.5 MG 14 TAB,كاندلكان 32\12.5 بلس س ج
144,اوميز 40 مجم 20 كبسولة,OMEZ 40 MG 20 CAP,اوميز 40مجم 30 قرص
1720,توسيستوب شراب 100 مل,TUSSISTOP 30 MG/5ML SYRUP 100 ML,لاغي توسيستوب100ملل شراب
417,دياسيرين 50 مجم 30 كبسول,DIACEREIN 50 MG 30 CAP,دياسيرين 50مج 3 شريط س.ج
2341,اكس تينشن 300 مجم 28 قرص,X-TENSION 300 MG 28 TAB,اكستنشن 300مجم عادة 28قرص
460,ايميرست 4 مجم / 2 مل 5 امبول,EMEREST 4 MG/2 ML 5 AMP.,امريست حقن
3114,سالبوفنت 2 مجم /5 مل شراب 120 مل,SALBOVENT SYRUP 120 ML,سالبوفنت 120مل شراب
112,بانتولوك 40 مجم 14 قرص,PANTOLOC 40 MG 14 TAB,بانتولوك 40 مجم قرص س قديم
